figure_id,italian,chinese,category,image,source_name,source_url,license_note,copyright_status,review_status,note
s669,ordine di precedenza:  c - a - l - r - e,通行优先顺序：C - A - L - R - E,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s669.gif,rmastri.it,https://www.rmastri.it/42/immagini/s669.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s669；来源：WEBpatente definiz.js
s670,segnalazione di divieto di sosta posta sul bordo del marciapiede,人行道边缘的禁止停车标示。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s670.gif,rmastri.it,https://www.rmastri.it/42/immagini/s670.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s670；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s676,"il veicolo s che prosegue in retromarcia deve moderare la velocità, azionare gli indicatori di direzione e dare la precedenza",倒车车辆应减速、开启转向灯并让行。,交通标志与图形 - 路口优先顺序,https://www.rmastri.it/42/immagini/s676.gif,rmastri.it,https://www.rmastri.it/42/immagini/s676.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s676；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s690,proiettore abbagliante,远光灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s690.gif,rmastri.it,https://www.rmastri.it/42/immagini/s690.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s690；来源：WEBpatente definiz.js
s693,proiettore anabbagliante asimmetrico errato,错误的非对称近光灯光束。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s693.gif,rmastri.it,https://www.rmastri.it/42/immagini/s693.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s693；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s694,proiettore anabbagliante asimmetrico corretto,正确的非对称近光灯光束。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s694.gif,rmastri.it,https://www.rmastri.it/42/immagini/s694.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s694；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s695,simbolo proiettori abbaglianti (spia colore blu),远光灯符号，蓝色指示灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s695.gif,rmastri.it,https://www.rmastri.it/42/immagini/s695.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s695；来源：WEBpatente definiz.js
s696,simbolo proiettori anabbaglianti (spia colore verde),近光灯符号，绿色指示灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s696.gif,rmastri.it,https://www.rmastri.it/42/immagini/s696.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s696；来源：WEBpatente definiz.js
s697,simbolo degli indicatori di direzione (spia acustica e spia luminosa di colore verde),转向灯符号，绿色声光指示。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s697.gif,rmastri.it,https://www.rmastri.it/42/immagini/s697.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s697；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s698,simbolo del segnale di emergenza: accensione di tutti gli indicatori di direzione (spia colore rosso),危险报警闪光灯符号：所有转向灯同时闪烁，红色指示灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s698.gif,rmastri.it,https://www.rmastri.it/42/immagini/s698.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s698；来源：WEBpatente definiz.js
s699,simbolo del tergicristallo anteriore (posto su comando),前风挡雨刷控制符号。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s699.gif,rmastri.it,https://www.rmastri.it/42/immagini/s699.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s699；来源：WEBpatente definiz.js
s701,simbolo del tergi-lavacristallo anteriore (posto su comando),前风挡雨刷和清洗器控制符号。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s701.gif,rmastri.it,https://www.rmastri.it/42/immagini/s701.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s701；来源：WEBpatente definiz.js
s702,simbolo dell’avvisatore acustico: clacson o tromba (posto su comando),喇叭控制符号。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s702.gif,rmastri.it,https://www.rmastri.it/42/immagini/s702.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s702；来源：WEBpatente definiz.js
s703,simbolo della riserva carburante (spia colore giallo),燃油不足指示灯，黄色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s703.gif,rmastri.it,https://www.rmastri.it/42/immagini/s703.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s703；来源：WEBpatente definiz.js
s704,simbolo della temperatura eccessiva dell’acqua (spia colore rosso),冷却液温度过高指示灯，红色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s704.gif,rmastri.it,https://www.rmastri.it/42/immagini/s704.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s704；来源：WEBpatente definiz.js
s705,simbolo della batteria: anomalia della dinamo o dell’alternatore (spia colore rosso),电瓶或发电系统异常指示灯，红色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s705.gif,rmastri.it,https://www.rmastri.it/42/immagini/s705.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s705；来源：WEBpatente definiz.js
s706,simbolo della pressione bassa dell’olio (spia colore rosso),机油压力过低指示灯，红色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s706.gif,rmastri.it,https://www.rmastri.it/42/immagini/s706.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s706；来源：WEBpatente definiz.js
s708,simbolo del lunotto termico posteriore (spia colore giallo),后窗加热除雾指示灯，黄色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s708.gif,rmastri.it,https://www.rmastri.it/42/immagini/s708.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s708；来源：WEBpatente definiz.js
s709,simbolo di sbrinamento del parabrezza anteriore (spia colore giallo),前风挡除霜指示灯，黄色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s709.gif,rmastri.it,https://www.rmastri.it/42/immagini/s709.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s709；来源：WEBpatente definiz.js
s717,simbolo dei fendinebbia posteriori (spia colore giallo),后雾灯符号，黄色指示灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s717.gif,rmastri.it,https://www.rmastri.it/42/immagini/s717.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s717；来源：WEBpatente definiz.js
s718,simbolo dei fendinebbia anteriori (spia colore verde),前雾灯符号，绿色指示灯。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s718.gif,rmastri.it,https://www.rmastri.it/42/immagini/s718.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s718；来源：WEBpatente definiz.js
s720,simbolo del freno di stazionamento inserito (spia colore rosso),驻车制动已启用指示灯，红色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s720.gif,rmastri.it,https://www.rmastri.it/42/immagini/s720.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s720；来源：WEBpatente definiz.js
s721,simbolo funzionamento difettoso del sistema frenante (spia colore rosso),制动系统故障指示灯，红色。,交通标志与图形 - 灯光与仪表符号,https://www.rmastri.it/42/immagini/s721.gif,rmastri.it,https://www.rmastri.it/42/immagini/s721.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s721；来源：WEBpatente definiz.js
s901,segnale di strada deformata integrato con pannello estesa,路面不平标志，附范围长度辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s901.gif,rmastri.it,https://www.rmastri.it/42/immagini/s901.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s901；来源：WEBpatente definiz.js
s902,segnale di strada deformata integrato con pannello distanza,路面不平标志，附距离辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s902.gif,rmastri.it,https://www.rmastri.it/42/immagini/s902.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s902；来源：WEBpatente definiz.js
s903,segnale di strada deformata integrato con pannello di fine,路面不平标志，附结束辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s903.gif,rmastri.it,https://www.rmastri.it/42/immagini/s903.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s903；来源：WEBpatente definiz.js
s904,segnale di cunetta integrato con pannello allagamento,凹陷路段标志，附加积水辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s904.gif,rmastri.it,https://www.rmastri.it/42/immagini/s904.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s904；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s905,segnale di doppia curva integrato con pannello distanza,双弯道标志，附距离辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s905.gif,rmastri.it,https://www.rmastri.it/42/immagini/s905.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s905；来源：WEBpatente definiz.js
s906,segnale di doppia curva integrato con pannello estesa,双弯道标志，附范围长度辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s906.gif,rmastri.it,https://www.rmastri.it/42/immagini/s906.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s906；来源：WEBpatente definiz.js
s907,segnale di doppia curva integrato con pannello estesa,双弯道标志，附范围长度辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s907.gif,rmastri.it,https://www.rmastri.it/42/immagini/s907.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s907；来源：WEBpatente definiz.js
s908,doppia croce di s.andrea (a) e segnale di fermarsi e dare precedenza (b),双圣安德烈十字标志和停车让行标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s908.gif,rmastri.it,https://www.rmastri.it/42/immagini/s908.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s908；来源：WEBpatente definiz.js
s909,doppia croce di s.andrea (a) e segnale di passaggio a livello con barriere o semibarriere (b),双圣安德烈十字标志和带栏杆的铁路平交道口标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s909.gif,rmastri.it,https://www.rmastri.it/42/immagini/s909.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s909；来源：WEBpatente definiz.js
s910,pannelli distanziometrici (a) e segnale di passaggio a livello con barriere o semibarriere (b),距离提示牌和带栏杆的铁路平交道口标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s910.gif,rmastri.it,https://www.rmastri.it/42/immagini/s910.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s910；来源：WEBpatente definiz.js
s911,pannelli distanziometrici (a) e croce di s.andrea (b),距离提示牌和圣安德烈十字标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s911.gif,rmastri.it,https://www.rmastri.it/42/immagini/s911.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s911；来源：WEBpatente definiz.js
s912,segnali di strettoia simmetrica (a) e di dare precedenza nei sensi unici alternati (b),双向道路变窄标志和交替单行让行标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s912.gif,rmastri.it,https://www.rmastri.it/42/immagini/s912.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s912；来源：WEBpatente definiz.js
s913,segnali di strettoia simmetrica (a) e di diritto di precedenza nei sensi unici alternati (b),双向道路变窄标志和交替单行优先通行标志。,交通标志与图形,https://www.rmastri.it/42/immagini/s913.gif,rmastri.it,https://www.rmastri.it/42/immagini/s913.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s913；来源：WEBpatente definiz.js
s914,segnale di strada sdrucciolevole integrato con pannello di continuazione,路面湿滑标志，附持续辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s914.gif,rmastri.it,https://www.rmastri.it/42/immagini/s914.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s914；来源：WEBpatente definiz.js
s915,segnale di strada sdrucciolevole integrato con pannello di fine,路面湿滑标志，附结束辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s915.gif,rmastri.it,https://www.rmastri.it/42/immagini/s915.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s915；来源：WEBpatente definiz.js
s916,segnale di strada sdrucciolevole integrato con pannello causa ghiaccio,路面湿滑标志，附结冰原因辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s916.gif,rmastri.it,https://www.rmastri.it/42/immagini/s916.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s916；来源：WEBpatente definiz.js
s917,segnale di strada sdrucciolevole (a) pannello integrativo causa ghiaccio,湿滑道路危险标志，辅助牌说明原因是结冰。,交通标志与图形,https://www.rmastri.it/42/immagini/s917.gif,rmastri.it,https://www.rmastri.it/42/immagini/s917.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s917；来源：WEBpatente definiz.js
s918,segnale di strada sdrucciolevole (a) pannello integrativo causa pioggia,湿滑道路危险标志，辅助牌说明原因是下雨。,交通标志与图形,https://www.rmastri.it/42/immagini/s918.gif,rmastri.it,https://www.rmastri.it/42/immagini/s918.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s918；来源：WEBpatente definiz.js
s919,segnale di pericolo generico integrato con pannello attraversamento binari,一般危险标志，附铁路轨道穿越辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s919.gif,rmastri.it,https://www.rmastri.it/42/immagini/s919.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s919；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s920,segnale di pericolo generico (a) e pannello integrativo attraversamento binari (b),一般危险标志和铁路轨道穿越辅助牌。,交通标志与图形,https://www.rmastri.it/42/immagini/s920.gif,rmastri.it,https://www.rmastri.it/42/immagini/s920.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s920；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s921,segnale di pericolo generico (a) e pannello integrativo sgombraneve in azione (b),一般危险标志，辅助牌提示前方有除雪车作业。,交通标志与图形,https://www.rmastri.it/42/immagini/s921.gif,rmastri.it,https://www.rmastri.it/42/immagini/s921.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s921；来源：WEBpatente definiz.js
s922,segnale di pericolo generico (a) e pannello integrativo mezzi di lavoro in azione (b),一般危险标志，辅助牌提示前方有工程车辆作业。,交通标志与图形,https://www.rmastri.it/42/immagini/s922.gif,rmastri.it,https://www.rmastri.it/42/immagini/s922.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s922；来源：WEBpatente definiz.js
s923,segnale di pericolo generico (a) e pannello integrativo causa ghiaccio,一般危险标志，辅助牌提示危险原因是结冰。,交通标志与图形,https://www.rmastri.it/42/immagini/s923.gif,rmastri.it,https://www.rmastri.it/42/immagini/s923.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s923；来源：WEBpatente definiz.js
s924,segnale di divieto di transito integrato con pannello fascia oraria di tutti i giorni,禁止通行标志，附加每天适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s924.gif,rmastri.it,https://www.rmastri.it/42/immagini/s924.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s924；来源：WEBpatente definiz.js
s925,segnale di divieto di transito integrato con pannello fascia oraria dei giorni festivi,禁止通行标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s925.gif,rmastri.it,https://www.rmastri.it/42/immagini/s925.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s925；来源：WEBpatente definiz.js
s926,segnale di divieto di transito integrato con pannello di limitazione,禁止通行标志，附加限制条件辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s926.gif,rmastri.it,https://www.rmastri.it/42/immagini/s926.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s926；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s927,segnale di senso vietato integrato con pannello di eccezione,禁止驶入标志，附例外辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s927.gif,rmastri.it,https://www.rmastri.it/42/immagini/s927.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s927；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s928,segnale di divieto di transito integrato con pannello fascia oraria dei giorni lavorativi,禁止通行标志，附加工作日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s928.gif,rmastri.it,https://www.rmastri.it/42/immagini/s928.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s928；来源：WEBpatente definiz.js
s929,segnale di senso vietato integrato con pannello di eccezione,禁止驶入标志，附例外辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s929.gif,rmastri.it,https://www.rmastri.it/42/immagini/s929.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s929；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s930,segnale di divieto di sorpasso integrato con pannello di continuazione,禁止超车标志，附加连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s930.gif,rmastri.it,https://www.rmastri.it/42/immagini/s930.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s930；来源：WEBpatente definiz.js
s931,segnale di divieto di sorpasso integrato con pannello di fine,禁止超车标志，附加结束辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s931.gif,rmastri.it,https://www.rmastri.it/42/immagini/s931.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s931；来源：WEBpatente definiz.js
s932,segnale di divieto di sorpasso e pannello integrativo continuazione,禁止超车标志和连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s932.gif,rmastri.it,https://www.rmastri.it/42/immagini/s932.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s932；来源：WEBpatente definiz.js
s933,segnale di limite massimo di velocita’ integrato con pannello di continuazione,最高限速标志，附加连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s933.gif,rmastri.it,https://www.rmastri.it/42/immagini/s933.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s933；来源：WEBpatente definiz.js
s934,segnale di divieto di segnalazioni acustiche integrato con pannello fascia oraria di tutti i giorni,禁止鸣喇叭标志，附加每天适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s934.gif,rmastri.it,https://www.rmastri.it/42/immagini/s934.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s934；来源：WEBpatente definiz.js
s935,segnale di divieto di transito ai motocicli integrato con pannello fascia oraria di tutti i giorni,禁止摩托车通行标志，附加每天适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s935.gif,rmastri.it,https://www.rmastri.it/42/immagini/s935.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s935；来源：WEBpatente definiz.js
s936,segnale di divieto di transito ai motocicli integrato con pannello fascia oraria dei giorni festivi,禁止摩托车通行标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s936.gif,rmastri.it,https://www.rmastri.it/42/immagini/s936.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s936；来源：WEBpatente definiz.js
s937,"segnale di divieto di transito ai veicoli per trasporto merci che superano 3,5 t integrato con pannello fascia oraria dei giorni lavorativi",禁止超过3.5吨的货运车辆通行，附工作日时段辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s937.gif,rmastri.it,https://www.rmastri.it/42/immagini/s937.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s937；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s938,segnale di divieto di sosta integrato con pannello fascia oraria dei giorni festivi,禁止停车标志，附加节假日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s938.gif,rmastri.it,https://www.rmastri.it/42/immagini/s938.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s938；来源：WEBpatente definiz.js
s939,segnale di divieto di sosta integrato con pannello di continuazione,禁止停车标志，附加连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s939.gif,rmastri.it,https://www.rmastri.it/42/immagini/s939.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s939；来源：WEBpatente definiz.js
s940,segnale di divieto di sosta integrato con pannello di inizio,禁止停车标志，附加开始辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s940.gif,rmastri.it,https://www.rmastri.it/42/immagini/s940.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s940；来源：WEBpatente definiz.js
s941,segnale di divieto di sosta integrato con pannello di limitazione,禁止停车标志，附加限制条件辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s941.gif,rmastri.it,https://www.rmastri.it/42/immagini/s941.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s941；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s942,segnale di divieto di sosta integrato con pannello zona rimozione coatta,禁止停车标志，附加强制拖车区域辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s942.gif,rmastri.it,https://www.rmastri.it/42/immagini/s942.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s942；来源：WEBpatente definiz.js
s943,segnale di divieto di sosta integrato con pannello fascia oraria di tutti i giorni,禁止停车标志，附加每天适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s943.gif,rmastri.it,https://www.rmastri.it/42/immagini/s943.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s943；来源：WEBpatente definiz.js
s944,segnale di divieto di sosta integrato con pannello di fine,禁止停车标志，附加结束辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s944.gif,rmastri.it,https://www.rmastri.it/42/immagini/s944.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s944；来源：WEBpatente definiz.js
s945,segnale di divieto di sosta integrato con pannello fascia oraria dei giorni feriali,禁止停车标志，附加工作日适用的时间段。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s945.gif,rmastri.it,https://www.rmastri.it/42/immagini/s945.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s945；来源：WEBpatente definiz.js
s946,segnale di divieto di sosta (a) e pannello integrativo fascia oraria dei giorni festivi (b),禁止停车标志（A）和节假日时段辅助牌（B）,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s946.gif,rmastri.it,https://www.rmastri.it/42/immagini/s946.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s946；来源：WEBpatente definiz.js
s947,segnale di divieto di sosta (a) e pannello integrativo fascia oraria dei giorni feriali (b),禁止停车标志和工作日时间段辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s947.gif,rmastri.it,https://www.rmastri.it/42/immagini/s947.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s947；来源：WEBpatente definiz.js
s948,segnale di divieto di sosta (a) e pannello integrativo eccezione (b),禁止停车标志和例外情况辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s948.gif,rmastri.it,https://www.rmastri.it/42/immagini/s948.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s948；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s949,segnale di divieto di sosta (a) e pannello integrativo continuazione (b),禁止停车标志和连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s949.gif,rmastri.it,https://www.rmastri.it/42/immagini/s949.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s949；来源：WEBpatente definiz.js
s950,segnale di divieto di sosta (a) e pannello integrativo zona rimozione coatta (b),禁止停车标志（A）和强制拖移区域辅助牌（B）,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s950.gif,rmastri.it,https://www.rmastri.it/42/immagini/s950.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s950；来源：WEBpatente definiz.js
s951,segnale di divieto di fermata integrato con pannello di continuazione,禁止临时停车标志，附加连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s951.gif,rmastri.it,https://www.rmastri.it/42/immagini/s951.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s951；来源：WEBpatente definiz.js
s952,segnale di divieto di fermata integrato con pannello di fine,禁止临时停车标志，附加结束辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s952.gif,rmastri.it,https://www.rmastri.it/42/immagini/s952.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s952；来源：WEBpatente definiz.js
s953,segnale di divieto di fermata integrato con pannello di inizio,禁止临时停车标志，附加开始辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s953.gif,rmastri.it,https://www.rmastri.it/42/immagini/s953.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s953；来源：WEBpatente definiz.js
s954,segnale di divieto di fermata integrato con pannello di eccezione,禁止临时停车标志，附加例外情况辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s954.gif,rmastri.it,https://www.rmastri.it/42/immagini/s954.gif,external image link; needs manual verification before commercial use,unverified_external_link,needs_review,图形编号 s954；来源：WEBpatente definiz.js；需人工校对；review_flags: manual_check
s955,segnale di divieto di fermata (a) e pannello integrativo fine (b),禁止临时停车标志（A）和结束辅助牌（B）,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s955.gif,rmastri.it,https://www.rmastri.it/42/immagini/s955.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s955；来源：WEBpatente definiz.js
s956,segnale di parcheggio integrato con pannello di continuazione,停车场标志，附加连续适用辅助牌。,交通标志与图形 - 辅助牌,https://www.rmastri.it/42/immagini/s956.gif,rmastri.it,https://www.rmastri.it/42/immagini/s956.gif,external image link; needs manual verification before commercial use,unverified_external_link,imported_from_words,图形编号 s956；来源：WEBpatente definiz.js
